-0.040609014589558 -1.3308805949198 1.56974
0.033841850921494 -1.3757838380815 1.63996
0.018469021721397 -1.3438330911377 1.6871
-0.0023866623767667 -1.1047674220137 1.70214
0.05672153283717 -1.0070037873378 1.58242
0.038431578214695 -0.72876134973798 1.48569
0.059181753061431 -0.64635524720201 1.48992
0.024258357590802 -0.56095171865589 1.56609
0.029929643200624 -0.57804768327698 1.63199
0.020701655830149 -0.5182186728302 1.62058
-0.00045066085637285 -0.51396780242423 1.62534
-0.0036836342091931 -0.53700936614086 1.61902
-0.0074606841597385 -0.51107354712983 1.63353
-0.014677318745088 -0.51195464988557 1.6175
-0.023705989665745 -0.52841451245208 1.62446
-0.042537101311147 -0.51676324572578 1.60819
-0.050476899511083 -0.4968012615692 1.57032
-0.041042102437791 -0.52552981145458 1.53385
-0.052893315464222 -0.51243140116039 1.51691
-0.064778849451515 -0.50430554851671 1.4631
-0.075873659944295 -0.5166969289348 1.4395
-0.073203689344821 -0.52568148948038 1.48855
-0.11634312850178 -0.52447180981576 1.47029
-0.088235850069043 -0.49758012662444 1.40498
-0.09104387721112 -0.50347239791906 1.42177
-0.13459101494102 -0.51434088985628 1.38563
-0.1230043163095 -0.53098193002986 1.37272
-0.15588945553152 -0.54030477694546 1.36096
-0.13524127682254 -0.51026282169526 1.31721
-0.13608990203119 -0.50038282848849 1.31853
-0.15877782872741 -0.50393208909595 1.26447
-0.14776509821756 -0.49524056777869 1.2609
-0.14245422444825 -0.48040082625433 1.25111
-0.17419663659841 -0.49129380663896 1.26167
-0.20450393679315 -0.49969273166327 1.24057
-0.19234496811913 -0.48347682894659 1.20978
-0.19256693354573 -0.46264049087147 1.20338
-0.19775964251522 -0.47031932324459 1.18216
-0.22095665177972 -0.47541935181826 1.20817
-0.22864687288863 -0.48623090644492 1.2094
-0.25407864646306 -0.49848423186245 1.18818
-0.24075259593742 -0.47257410160248 1.15329
-0.24934288960495 -0.44420778766187 1.10195
-0.24412614674411 -0.44132906880906 1.05727
-0.26187394191369 -0.45785573107977 1.08578
-0.28028800963634 -0.45584330234753 1.08639
-0.26470415139041 -0.44814071638012 1.04544
-0.27248998526763 -0.43501306190602 1.00744
-0.27513469740841 -0.43380353397706 1.06521
-0.2844903595744 -0.42239688816707 1.06545
-0.30524110766746 -0.42772870118212 1.03296
-0.30194024562768 -0.42601329904863 1.00919
-0.316315467033 -0.42765865184712 1.00228
-0.32466245605301 -0.41893430242775 0.968275
-0.3245464024559 -0.41011261464253 0.929345
-0.34017917234655 -0.40815661813281 0.888459
-0.32221511658528 -0.38646663660002 0.865386
-0.33842438818842 -0.39750779203469 0.947429
-0.342970634462 -0.38033731731284 0.902067
-0.34476580471285 -0.38467103688957 0.833636
-0.33417236939987 -0.35320984223359 0.826753
-0.36775816555159 -0.35249609727078 0.840782
-0.37686180822736 -0.35576336036838 0.792216
-0.35991091629124 -0.36044119394209 0.771141
-0.36914395853456 -0.34941879620512 0.777269
-0.38827775812426 -0.33313976795784 0.752587
-0.38778959114 -0.33236640969339 0.728177
-0.40285894816441 -0.34149461344634 0.746307
-0.41848278911449 -0.33415923449601 0.74067
-0.42633767059258 -0.30828647313447 0.704677
-0.41787048715266 -0.30991017806261 0.672173
-0.41626094698228 -0.29513962736714 0.630644
-0.41284033902841 -0.30274854396332 0.668467
-0.42718036458921 -0.28660029367471 0.657511
-0.43416208555228 -0.28919273688821 0.658766
-0.44919897891906 -0.28157709721154 0.648635
-0.45979689161551 -0.27796620910592 0.630077
-0.45968930691634 -0.25860303570487 0.589379
-0.45244472084037 -0.26277329330181 0.598966
-0.45838694343911 -0.24837964109313 0.571579
-0.46915611208578 -0.2387269471458 0.547614
-0.47764313172959 -0.22280226528371 0.512383
-0.4786000212312 -0.22233427302486 0.480207
-0.46998378428761 -0.20662472191802 0.474398
-0.49153750739747 -0.20686042658151 0.494339
-0.47545941254575 -0.19495355959215 0.467015
-0.48398318616417 -0.20132892205139 0.449915
-0.49723936430421 -0.1805674242114 0.426597
-0.48255811889426 -0.17967570180254 0.436544
-0.49025252527555 -0.15833867753946 0.373974
-0.49178285409434 -0.15019132749539 0.319375
-0.50823890872202 -0.13443056107168 0.327678
-0.49716473721307 -0.1439782543333 0.298797
-0.49093548112414 -0.11673788909095 0.270409
-0.49087035650357 -0.11707610100726 0.243567
-0.51231832735192 -0.10359863321168 0.240995
-0.50675632259915 -0.098994250998646 0.219237
-0.52195053887869 -0.093811372233043 0.173633
-0.51076473148757 -0.087444173530511 0.205001
-0.44485240210547 -0.058588787126796 0.177774
-0.31309230849457 -0.027526284920832 0.19271
-0.28777252213023 -0.036745168223986 0.0708124
-0.2891297753574 -0.04996333882738 0.048132
