0.274 -0.048 0 0.096 0.589449 
0.275 -0.05 0 0.1 0.593127 
0.276 -0.052 0 0.104 0.596799 
0.277 -0.054 0 0.108 0.600465 
0.278 -0.056 0 0.112 0.604125 
0.279 -0.058 0 0.116 0.607778 
0.281 -0.062 0 0.124 0.615064 
0.282 -0.064 0 0.128 0.618696 
0.284 -0.068 0 0.136 0.625937 
0.285 -0.07 0 0.14 0.629545 
0.287 -0.074 0 0.148 0.636737 
0.288 -0.076 0 0.152 0.64032 
0.289 -0.078 0 0.156 0.643895 
0.29 -0.08 0 0.16 0.64746 
0.291 -0.082 0 0.164 0.651015 
0.292 -0.084 0 0.168 0.654562 
0.293 -0.086 0 0.172 0.658098 
0.294 -0.088 0 0.176 0.661624 
0.295 -0.09 0 0.18 0.66514 
0.296 -0.092 0 0.184 0.668646 
0.298 -0.096 0 0.192 0.675625 
0.299 -0.098 0 0.196 0.679098 
0.301 -0.102 0 0.204 0.68601 
0.302 -0.104 0 0.208 0.689449 
0.304 -0.108 0 0.216 0.69629 
0.305 -0.11 0 0.22 0.699692 
0.306 -0.112 0 0.224 0.703081 
0.307 -0.114 0 0.228 0.706458 
0.308 -0.116 0 0.232 0.709822 
0.309 -0.118 0 0.236 0.713172 
0.31 -0.12 0 0.24 0.716509 
0.311 -0.122 0 0.244 0.719833 
0.312 -0.124 0 0.248 0.723143 
0.313 -0.126 0 0.252 0.726439 
0.315 -0.13 0 0.26 0.732988 
0.316 -0.132 0 0.264 0.736241 
0.318 -0.136 0 0.272 0.742702 
0.319 -0.138 0 0.276 0.74591 
0.321 -0.142 0 0.284 0.75228 
0.322 -0.144 0 0.288 0.755442 
0.323 -0.146 0 0.292 0.758587 
0.324 -0.148 0 0.296 0.761717 
0.325 -0.15 0 0.3 0.764831 
0.326 -0.152 0 0.304 0.767928 
0.327 -0.154 0 0.308 0.771008 
0.328 -0.156 0 0.312 0.774072 
0.329 -0.158 0 0.316 0.777119 
0.33 -0.16 0 0.32 0.780149 
0.332 -0.164 0 0.328 0.786157 
0.333 -0.166 0 0.332 0.789135 
0.335 -0.17 0 0.34 0.795037 
0.336 -0.172 0 0.344 0.797961 
0.338 -0.176 0 0.352 0.803754 
0.339 -0.178 0 0.356 0.806623 
0.34 -0.18 0 0.36 0.809474 
0.341 -0.182 0 0.364 0.812305 
0.342 -0.184 0 0.368 0.815118 
0.343 -0.186 0 0.372 0.817911 
0.344 -0.188 0 0.376 0.820686 
0.345 -0.19 0 0.38 0.823441 
0.346 -0.192 0 0.384 0.826176 
0.347 -0.194 0 0.388 0.828892 
0.349 -0.198 0 0.396 0.834264 
0.35 -0.2 0 0.4 0.83692 
0.352 -0.204 0 0.408 0.842172 
0.353 -0.206 0 0.412 0.844767 
0.355 -0.21 0 0.42 0.849895 
0.356 -0.212 0 0.424 0.852429 
0.357 -0.214 0 0.428 0.854941 
0.358 -0.216 0 0.432 0.857433 
0.359 -0.218 0 0.436 0.859903 
0.36 -0.22 0 0.44 0.862352 
0.361 -0.222 0 0.444 0.86478 
0.362 -0.224 0 0.448 0.867187 
0.363 -0.226 0 0.452 0.869572 
0.364 -0.228 0 0.456 0.871935 
0.366 -0.232 0 0.464 0.876597 
0.367 -0.234 0 0.468 0.878895 
0.369 -0.238 0 0.476 0.883425 
0.37 -0.24 0 0.48 0.885658 
0.372 -0.244 0 0.488 0.890055 
0.373 -0.246 0 0.492 0.892221 
0.374 -0.248 0 0.496 0.894364 
0.375 -0.25 0 0.5 0.896484 
0.376 -0.252 0 0.504 0.898582 
0.377 -0.254 0 0.508 0.900658 
0.378 -0.256 0 0.512 0.902711 
0.379 -0.258 0 0.516 0.904741 
0.38 -0.26 0 0.52 0.906749 
0.381 -0.262 0 0.524 0.908734 
0.383 -0.266 0 0.532 0.912635 
0.384 -0.268 0 0.536 0.914551 
0.386 -0.272 0 0.544 0.918315 
0.387 -0.274 0 0.548 0.920162 
0.389 -0.278 0 0.556 0.923788 
0.39 -0.28 0 0.56 0.925566 
0.391 -0.282 0 0.564 0.927321 
0.392 -0.284 0 0.568 0.929054 
0.393 -0.286 0 0.572 0.930763 
0.394 -0.288 0 0.576 0.932449 
0.395 -0.29 0 0.58 0.934112 
0.396 -0.292 0 0.584 0.935752 
0.397 -0.294 0 0.588 0.937368 
0.398 -0.296 0 0.592 0.938962 
0.401 -0.302 0 0.604 0.943604 
0.4 -0.3 0 0.6 0.94208 
0.403 -0.306 0 0.612 0.946584 
0.404 -0.308 0 0.616 0.94804 
0.406 -0.312 0 0.624 0.950882 
0.407 -0.314 0 0.628 0.952269 
0.408 -0.316 0 0.632 0.953633 
0.409 -0.318 0 0.636 0.954974 
0.41 -0.32 0 0.64 0.956293 
0.411 -0.322 0 0.644 0.957588 
0.412 -0.324 0 0.648 0.958862 
0.413 -0.326 0 0.652 0.960112 
0.414 -0.328 0 0.656 0.96134 
0.415 -0.33 0 0.66 0.962546 
0.417 -0.334 0 0.668 0.964891 
0.418 -0.336 0 0.672 0.96603 
0.42 -0.34 0 0.68 0.968241 
0.421 -0.342 0 0.684 0.969314 
0.423 -0.346 0 0.692 0.971394 
0.424 -0.348 0 0.696 0.972402 
0.425 -0.35 0 0.7 0.973388 
0.426 -0.352 0 0.704 0.974353 
0.427 -0.354 0 0.708 0.975296 
0.428 -0.356 0 0.712 0.976218 
0.429 -0.358 0 0.716 0.97712 
0.43 -0.36 0 0.72 0.978 
0.431 -0.362 0 0.724 0.978859 
0.432 -0.364 0 0.728 0.979698 
0.434 -0.368 0 0.736 0.981314 
0.435 -0.37 0 0.74 0.982091 
0.437 -0.374 0 0.748 0.983586 
0.438 -0.376 0 0.752 0.984304 
0.44 -0.38 0 0.76 0.985681 
0.441 -0.382 0 0.764 0.986341 
0.442 -0.384 0 0.768 0.986981 
0.443 -0.386 0 0.772 0.987602 
0.444 -0.388 0 0.776 0.988205 
0.445 -0.39 0 0.78 0.98879 
0.446 -0.392 0 0.784 0.989355 
0.447 -0.394 0 0.788 0.989903 
0.448 -0.396 0 0.792 0.990433 
0.449 -0.398 0 0.796 0.990945 
0.451 -0.402 0 0.804 0.991917 
0.452 -0.404 0 0.808 0.992378 
0.454 -0.408 0 0.816 0.993248 
0.455 -0.41 0 0.82 0.993659 
0.457 -0.414 0 0.828 0.994432 
0.458 -0.416 0 0.832 0.994795 
0.459 -0.418 0 0.836 0.995142 
0.46 -0.42 0 0.84 0.995475 
0.461 -0.422 0 0.844 0.995792 
0.462 -0.424 0 0.848 0.996095 
0.463 -0.426 0 0.852 0.996384 
0.464 -0.428 0 0.856 0.996659 
0.465 -0.43 0 0.86 0.99692 
0.466 -0.432 0 0.864 0.997168 
0.468 -0.436 0 0.872 0.997624 
0.469 -0.438 0 0.876 0.997833 
0.471 -0.442 0 0.884 0.998215 
0.472 -0.444 0 0.888 0.998388 
0.474 -0.448 0 0.896 0.998701 
0.475 -0.45 0 0.9 0.998842 
0.476 -0.452 0 0.904 0.998972 
0.477 -0.454 0 0.908 0.999093 
0.478 -0.456 0 0.912 0.999203 
0.479 -0.458 0 0.916 0.999305 
0.48 -0.46 0 0.92 0.999398 
0.481 -0.462 0 0.924 0.999482 
0.482 -0.464 0 0.928 0.999558 
0.483 -0.466 0 0.932 0.999627 
0.485 -0.47 0 0.94 0.999742 
0.486 -0.472 0 0.944 0.99979 
0.488 -0.476 0 0.952 0.999867 
0.489 -0.478 0 0.956 0.999897 
0.491 -0.482 0 0.964 0.999943 
0.492 -0.484 0 0.968 0.99996 
0.493 -0.486 0 0.972 0.999973 
0.494 -0.488 0 0.976 0.999983 
0.495 -0.49 0 0.98 0.99999 
0.496 -0.492 0 0.984 0.999995 
0.497 -0.494 0 0.988 0.999998 
0.498 -0.496 0 0.992 0.999999 
0.499 -0.498 0 0.996 1 
0.502 -0.489992 0.0100316 0.992 0.999999 
0.503 -0.484982 0.0150707 0.988 0.999998 
0.505 -0.474952 0.025194 0.98 0.99999 
0.5 -0.5 3.21965e-14 1 1 
0.506 -0.469931 0.0302776 0.976 0.999983 
0.508 -0.45988 0.0404874 0.968 0.99996 
0.509 -0.45485 0.045613 0.964 0.999943 
0.51 -0.449816 0.050752 0.96 0.999922 
0.511 -0.444779 0.0559041 0.956 0.999897 
0.512 -0.43974 0.0610691 0.952 0.999867 
0.513 -0.434697 0.0662465 0.948 0.999831 
0.514 -0.429652 0.0714363 0.944 0.99979 
0.515 -0.424604 0.076638 0.94 0.999742 
0.516 -0.419554 0.0818514 0.936 0.999688 
0.517 -0.414501 0.0870762 0.932 0.999627 
0.519 -0.404388 0.0975588 0.924 0.999482 
0.52 -0.399328 0.102816 0.92 0.999398 
0.522 -0.389202 0.113361 0.912 0.999203 
0.523 -0.384137 0.118648 0.908 0.999093 
